Accident_Index,Police_Force,Did_Police_Officer_Attend_Scene_of_Accident
2016471600262,47,1
2016471600264,47,1
2016471600266,47,1
2016471600268,47,1
2016471600271,47,2
2016471600272,47,1
2016471600273,47,1
2016471600274,47,1
2016471600276,47,1
2016471600277,47,1
2016471600278,47,1
2016471600282,47,1
2016471600283,47,1
2016471600284,47,1
2016471600289,47,1
2016471600292,47,1
2016471600293,47,1
2016471600294,47,2
2016471600298,47,2
2016471600299,47,1
2016471600304,47,2
2016471600305,47,2
2016471600307,47,2
2016471600308,47,1
2016471600309,47,1
2016471600311,47,1
2016471600312,47,1
2016471600313,47,1
2016471600314,47,1
2016471600316,47,1
2016471600318,47,1
2016471600319,47,1
2016471600321,47,1
2016471600322,47,1
2016471600323,47,2
2016471600324,47,1
2016471600325,47,1
2016471600326,47,1
2016471600327,47,2
2016471600328,47,2
2016471600329,47,2
2016471600333,47,1
2016471600334,47,1
2016471600336,47,1
2016471600337,47,1
2016471600339,47,1
2016471600340,47,1
2016471600341,47,1
2016471600342,47,1
2016471600345,47,1
2016471600346,47,1
2016471600354,47,1
2016471600357,47,1
2016471600358,47,2
2016471600361,47,2
2016471600364,47,2
2016471600365,47,1
2016471600366,47,1
2016471600367,47,1
2016471600369,47,1
2016471600370,47,1
2016471600371,47,1
2016471600372,47,1
2016471600373,47,2
2016471600376,47,1
2016471600377,47,2
2016471600380,47,2
2016471600384,47,1
2016471600386,47,1
2016471600387,47,1
2016471600388,47,1
2016471600390,47,1
2016471600392,47,2
2016471600393,47,1
2016471600394,47,2
2016471600395,47,1
2016471600396,47,2
2016471600397,47,1
2016471600402,47,1
2016471600403,47,1
2016471600404,47,2
2016471600407,47,1
2016471600408,47,1
2016471600410,47,1
2016471600416,47,1
2016471600417,47,1
2016471600419,47,1
2016471600420,47,1
2016471600421,47,1
2016471600423,47,1
2016471600425,47,2
2016471600427,47,2
2016471600429,47,1
2016471600431,47,1
2016471600434,47,1
2016471600436,47,2
2016471600438,47,1
2016471600440,47,1
2016471600443,47,1
2016471600444,47,1
2016471600445,47,1
2016471600450,47,1
2016471600451,47,1
2016471600452,47,1
2016471600453,47,1
2016471600455,47,1
2016471600457,47,1
2016471600458,47,1
2016471600460,47,1
2016471600462,47,1
2016471600463,47,1
2016471600466,47,1
2016471600473,47,2
2016471600474,47,1
2016471600475,47,1
2016471600477,47,2
2016471600479,47,1
2016471600480,47,1
2016471600481,47,1
2016471600484,47,1
2016471600488,47,1
2016471600489,47,1
2016471600490,47,1
2016471600492,47,1
2016471600495,47,1
2016471600496,47,1
2016471600497,47,1
2016471600498,47,1
2016471600499,47,1
2016471600502,47,1
2016471600503,47,1
2016471600504,47,1
2016471600506,47,1
2016471600507,47,1
2016471600508,47,1
2016471600509,47,2
2016471600510,47,2
2016471600511,47,2
2016471600513,47,2
2016471600515,47,2
2016471600516,47,1
2016471600517,47,1
2016471600518,47,1
2016471600521,47,1
2016471600522,47,2
2016471600523,47,1
2016471600524,47,1
2016471600525,47,1
2016471600526,47,1
2016471600527,47,1
2016471600534,47,1
2016471600535,47,1
2016471600536,47,2
2016471600538,47,1
2016471600539,47,2
2016471600542,47,1
2016471600543,47,1
2016471600544,47,1
2016471600545,47,1
2016471600546,47,2
2016471600547,47,1
2016471600549,47,1
2016471600553,47,1
2016471600555,47,1
2016471600556,47,1
2016471600557,47,1
2016471600559,47,1
2016471600561,47,1
2016471600564,47,2
2016471600566,47,1
2016471600569,47,1
2016471600577,47,1
2016471600578,47,2
2016471600580,47,2
2016471600581,47,2
2016471600582,47,1
2016471600583,47,1
2016471600584,47,1
2016471600586,47,1
2016471600587,47,1
2016471600588,47,1
2016471600589,47,2
2016471600590,47,2
2016471600591,47,1
2016471600593,47,1
2016471600594,47,1
2016471600595,47,1
2016471600596,47,2
2016471600597,47,1
2016471600598,47,2
2016471600599,47,1
2016471600600,47,2
2016471600601,47,1
2016471600602,47,1
2016471600604,47,1
2016471600605,47,1
2016471600607,47,1
2016471600608,47,2
2016471600613,47,2
2016471600614,47,2
2016471600615,47,2
2016471600619,47,2
2016471600621,47,1
2016471600625,47,1
2016471600626,47,1
2016471600627,47,1
2016471600628,47,2
2016471600630,47,1
2016471600635,47,1
2016471600636,47,1
2016471600637,47,1
2016471600639,47,1
2016471600642,47,1
2016471600643,47,2
2016471600644,47,1
2016471600645,47,2
2016471600652,47,2
2016471600654,47,2
2016471600657,47,1
2016471600658,47,1
2016471600659,47,1
2016471600660,47,1
2016471600661,47,2
2016471600663,47,1
2016471600664,47,1
2016471600665,47,2
2016471600668,47,1
2016471600674,47,2
2016471600677,47,1
2016471600678,47,1
2016471600683,47,2
2016471600684,47,2
2016471600685,47,2
2016471600687,47,1
2016471600688,47,1
2016471600691,47,2
2016471600692,47,1
2016471600694,47,1
2016471600695,47,2
2016471600696,47,1
2016471600699,47,1
2016471600701,47,1
2016471600703,47,1
2016471600705,47,2
2016471600707,47,2
2016471600710,47,1
2016471600713,47,1
2016471600714,47,2
2016471600715,47,1
2016471600716,47,1
2016471600717,47,2
2016471600718,47,2
2016471600719,47,1
2016471600721,47,2
2016471600724,47,1
2016471600726,47,1
2016471600727,47,1
2016471600729,47,1
2016471600730,47,2
2016471600731,47,1
2016471600732,47,2
2016471600733,47,2
2016471600738,47,1
2016471600739,47,1
2016471600740,47,1
2016471600742,47,1
2016471600743,47,1
2016471600744,47,1
2016471600745,47,1
2016471600746,47,1
2016471600747,47,1
2016471600750,47,2
2016471600751,47,1
2016471600755,47,1
2016471600756,47,1
2016471600758,47,1
2016471600760,47,1
2016471600761,47,1
2016471600762,47,1
2016471600763,47,1
2016471600765,47,1
2016471600766,47,1
2016471600773,47,2
2016471600775,47,2
2016471600777,47,1
2016471600778,47,2
2016471600781,47,1
2016471600782,47,1
2016471600784,47,1
2016471600785,47,1
2016471600786,47,2
2016471600787,47,1
2016471600790,47,2
2016471600792,47,2
2016471600795,47,1
2016471600804,47,1
2016471600805,47,1
2016471600809,47,1
2016471600810,47,1
2016471600812,47,1
2016471600815,47,1
2016471600819,47,1
2016471600821,47,2
2016471600828,47,2
2016471600829,47,1
2016471600830,47,2
2016471600831,47,1
2016471600832,47,2
2016471600837,47,1
2016471600838,47,1
2016471600840,47,1
2016471600842,47,1
2016471600844,47,1
2016471600846,47,1
2016471600848,47,1
2016471600849,47,1
2016471600850,47,1
2016471600852,47,1
2016471600855,47,1
2016471600857,47,2
2016471600862,47,1
2016471600866,47,1
2016471600867,47,1
2016471600869,47,1
2016471600871,47,1
2016471600874,47,1
2016471600875,47,1
2016471600876,47,1
2016471600879,47,1
2016471600881,47,2
2016471600882,47,2
2016471600883,47,1
2016471600885,47,1
2016471600886,47,1
2016471600887,47,1
2016471600888,47,1
2016471600889,47,1
2016471600890,47,1
2016471600894,47,1
2016471600895,47,1
2016471600897,47,2
2016471600899,47,1
2016471600900,47,1
2016471600904,47,1
2016471600906,47,1
2016471600907,47,1
2016471600910,47,1
2016471600914,47,1
2016471600915,47,1
2016471600920,47,1
2016471600921,47,2
2016471600922,47,1
2016471600923,47,2
2016471600926,47,1
2016471600927,47,1
2016471600930,47,1
2016471600932,47,1
2016471600933,47,1
2016471600934,47,1
2016471600935,47,1
2016471600936,47,1
2016471600937,47,1
2016471600938,47,1
2016471600940,47,1
2016471600941,47,1
2016471600944,47,2
2016471600946,47,1
2016471600948,47,1
2016471600950,47,2
2016471600953,47,2
2016471600955,47,1
2016471600956,47,1
2016471600959,47,2
2016471600961,47,1
2016471600963,47,1
2016471600965,47,1
2016471600970,47,1
2016471600972,47,1
2016471600973,47,1
2016471600974,47,1
2016471600976,47,1
2016471600979,47,2
2016471600980,47,2
2016471600981,47,1
2016471600984,47,1
2016471600985,47,2
2016471600986,47,2
2016471600988,47,2
2016471600991,47,1
2016471600992,47,1
2016471600994,47,1
2016471600995,47,1
2016471600996,47,1
2016471600997,47,1
2016471600998,47,1
2016471601000,47,2
2016471601001,47,1
2016471601002,47,1
2016471601003,47,1
2016471601004,47,1
2016471601007,47,1
2016471601012,47,1
2016471601013,47,1
2016471601014,47,1
2016471601015,47,1
2016471601017,47,1
2016471601019,47,1
2016471601020,47,1
2016471601021,47,1
2016471601024,47,1
2016471601026,47,1
2016471601027,47,2
2016471601028,47,1
2016471601031,47,1
2016471601032,47,1
2016471601033,47,1
2016471601034,47,1
2016471601035,47,1
2016471601040,47,1
2016471601042,47,1
2016471601045,47,1
2016471601047,47,1
2016471601048,47,2
2016471601050,47,1
2016471601051,47,1
2016471601052,47,1
2016471601055,47,1
2016471601057,47,1
2016471601059,47,2
2016471601060,47,2
2016471601063,47,1
2016471601064,47,2
2016471601065,47,1
2016471601066,47,1
2016471601067,47,2
2016471601071,47,1
2016471601074,47,1
2016471601077,47,1
2016471601084,47,1
2016471601086,47,1
2016471601087,47,2
2016471601088,47,2
2016471601092,47,1
2016471601093,47,1
2016471601094,47,1
2016471601095,47,1
2016471601098,47,1
2016471601103,47,2
2016471601104,47,1
2016471601105,47,1
2016471601114,47,2
2016471601116,47,2
2016471601117,47,2
2016471601124,47,1
2016471601126,47,1
2016471601127,47,1
2016471601128,47,1
2016471601129,47,1
2016471601130,47,1
2016471601131,47,1
2016471601134,47,2
2016471601136,47,2
2016471601137,47,1
2016471601141,47,2
2016471601142,47,2
2016471601145,47,2
2016471601148,47,1
2016471601152,47,1
2016471601153,47,1
2016471601154,47,1
2016471601155,47,2
2016471601156,47,1
2016471601157,47,1
2016471601158,47,2
2016471601164,47,1
2016471601165,47,2
2016471601166,47,1
2016471601168,47,1
2016471601169,47,2
2016471601170,47,1
2016471601171,47,1
2016471601173,47,1
2016471601174,47,2
2016471601175,47,1
2016471601176,47,1
2016471601177,47,2
2016471601179,47,2
2016471601180,47,1
2016471601182,47,1
2016471601183,47,1
2016471601184,47,1
2016471601188,47,1
2016471601193,47,1
2016471601195,47,2
2016471601197,47,1
2016471601199,47,1
2016471601201,47,1
2016471601202,47,1
2016471601205,47,1
2016471601207,47,1
2016471601208,47,1
2016471601211,47,1
2016471601214,47,1
2016471601215,47,1
2016471601219,47,1
2016471601222,47,1
2016471601227,47,1
2016471601229,47,2
2016471601230,47,1
2016471601231,47,1
2016471601233,47,1
2016471601234,47,2
2016471601236,47,2
2016471601237,47,2
2016471601238,47,1
2016471601239,47,1
2016471601241,47,1
2016471601242,47,1
2016471601244,47,1
2016471601245,47,2
2016471601247,47,2
2016471601248,47,2
2016471601249,47,2
2016471601257,47,1
2016471601263,47,1
2016471601266,47,1
2016471601267,47,1
2016471601268,47,1
2016471601269,47,1
2016471601270,47,2
2016471601273,47,1
2016471601274,47,1
2016471601276,47,1
2016471601278,47,1
2016471601279,47,1
2016471601280,47,1
2016471601281,47,1
2016471601283,47,1
2016471601288,47,1
2016471601289,47,1
2016471601290,47,1
2016471601291,47,2
2016471601292,47,1
2016471601293,47,1
2016471601294,47,1
2016471601296,47,1
2016471601297,47,1
2016471601298,47,2
2016471601300,47,1
2016471601301,47,1
2016471601302,47,1
2016471601303,47,2
2016471601304,47,2
2016471601309,47,1
2016471601312,47,1
2016471601314,47,2
2016471601316,47,1
2016471601317,47,1
2016471601318,47,1
2016471601319,47,2
2016471601320,47,1
2016471601322,47,2
2016471601325,47,1
2016471601328,47,2
2016471601329,47,1
2016471601330,47,1
2016471601332,47,1
2016471601333,47,1
2016471601334,47,2
2016471601338,47,1
2016471601341,47,1
2016471601342,47,1
2016471601345,47,1
2016471601346,47,1
2016471601349,47,1
2016471601350,47,1
2016471601352,47,1
2016471601353,47,1
2016471601354,47,1
2016471601356,47,1
2016471601358,47,1
2016471601359,47,1
2016471601360,47,1
2016471601362,47,1
2016471601363,47,1
2016471601364,47,1
2016471601365,47,2
2016471601366,47,1
2016471601367,47,2
2016471601369,47,1
2016471601370,47,2
2016471601373,47,1
2016471601374,47,1
2016471601375,47,1
2016471601385,47,1
2016471601386,47,1
2016471601387,47,1
2016471601389,47,1
2016471601390,47,1
2016471601391,47,1
2016471601394,47,1
2016471601395,47,1
2016471601396,47,2
2016471601397,47,2
2016471601398,47,1
2016471601399,47,1
2016471601400,47,1
2016471601402,47,1
2016471601405,47,1
2016471601408,47,1
2016471601410,47,1
2016471601411,47,2
2016471601412,47,1
2016471601414,47,2
2016471601416,47,1
2016471601422,47,1
2016471601423,47,1
2016471601424,47,2
2016471601425,47,2
2016471601427,47,1
2016471601429,47,1
2016471601430,47,1
2016471601431,47,1
2016471601434,47,1
2016471601437,47,2
2016471601438,47,1
2016471601439,47,2
2016471601440,47,2
2016471601441,47,1
2016471601443,47,1
2016471601444,47,1
2016471601447,47,1
2016471601448,47,1
2016471601449,47,1
2016471601451,47,1
2016471601453,47,1
2016471601455,47,1
2016471601456,47,1
2016471601460,47,1
2016471601461,47,2
2016471601463,47,2
2016471601464,47,2
2016471601466,47,1
2016471601467,47,1
2016471601468,47,1
2016471601469,47,1
2016471601470,47,1
2016471601475,47,1
2016471601476,47,1
2016471601478,47,1
2016471601481,47,1
2016471601484,47,1
2016471601485,47,1
2016471601487,47,1
2016471601488,47,1
2016471601489,47,1
2016471601490,47,1
2016471601494,47,1
2016471601496,47,1
2016471601498,47,1
2016471601499,47,1
2016471601502,47,2
2016471601508,47,1
2016471601511,47,1
2016471601514,47,1
2016471601515,47,1
2016471601517,47,1
2016471601518,47,1
2016471601521,47,1
2016471601522,47,1
2016471601525,47,1
2016471601527,47,1
2016471601529,47,1
2016471601534,47,1
2016471601540,47,1
2016471601541,47,2
2016471601542,47,1
2016471601543,47,1
2016471601545,47,1
2016471601546,47,1
2016471601549,47,2
2016471601550,47,1
2016471601554,47,2
2016471601555,47,1
2016471601556,47,1
2016471601558,47,1
2016471601559,47,1
2016471601561,47,1
2016471601563,47,1
2016471601564,47,1
2016471601567,47,1
2016471601568,47,1
2016471601570,47,1
2016471601572,47,1
2016471601573,47,2
2016471601576,47,1
2016471601577,47,2
2016471601578,47,2
2016471601579,47,2
2016471601580,47,1
2016471601581,47,2
2016471601582,47,1
2016471601583,47,1
2016471601584,47,2
2016471601590,47,2
2016471601591,47,1
2016471601593,47,1
2016471601595,47,1
2016471601596,47,1
2016471601598,47,2
2016471601601,47,2
2016471601602,47,1
2016471601603,47,1
2016471601604,47,1
2016471601605,47,1
2016471601611,47,1
2016471601613,47,2
2016471601614,47,2
2016471601616,47,1
2016471601617,47,1
2016471601619,47,1
2016471601623,47,2
2016471601624,47,1
2016471601627,47,1
2016471601630,47,1
2016471601633,47,1
2016471601636,47,1
2016471601637,47,2
2016471601641,47,1
2016471601642,47,1
2016471601643,47,1
2016471601648,47,1
2016471601649,47,1
2016471601650,47,1
2016471601653,47,1
2016471601655,47,1
2016471601656,47,2
2016471601658,47,1
2016471601660,47,1
2016471601664,47,2
2016471601665,47,2
2016471601666,47,2
2016471601667,47,1
2016471601668,47,1
2016471601670,47,1
2016471601671,47,1
2016471601673,47,2
2016471601674,47,2
2016471601675,47,1
2016471601677,47,2
2016471601678,47,2
2016471601680,47,1
2016471601682,47,1
2016471601684,47,1
2016471601688,47,1
2016471601691,47,1
2016471601693,47,1
2016471601694,47,2
2016471601697,47,2
2016471601699,47,2
2016471601702,47,2
2016471601703,47,1
2016471601704,47,1
2016471601706,47,1
2016471601707,47,1
2016471601708,47,1
2016471601709,47,1
2016471601710,47,1
2016471601712,47,1
2016471601714,47,2
2016471601715,47,1
2016471601719,47,2
2016471601724,47,1
2016471601726,47,1
2016471601727,47,2
2016471601729,47,1
2016471601730,47,1
2016471601731,47,1
2016471601735,47,1
2016471601736,47,1
2016471601737,47,1
2016471601738,47,2
2016471601740,47,2
2016471601741,47,2
2016471601742,47,2
2016471601744,47,2
2016471601746,47,2
2016471601747,47,1
2016471601748,47,1
2016471601749,47,1
2016471601750,47,1
2016471601751,47,1
2016471601752,47,1
2016471601753,47,1
2016471601758,47,1
2016471601759,47,1
2016471601760,47,1
2016471601761,47,2
2016471601763,47,1
2016471601764,47,2
2016471601765,47,1
2016471601766,47,1
2016471601768,47,1
2016471601769,47,1
2016471601771,47,1
2016471601773,47,2
2016471601776,47,1
2016471601779,47,1
2016471601781,47,1
2016471601783,47,2
2016471601784,47,1
2016471601785,47,2
2016471601786,47,2
2016471601787,47,1
2016471601789,47,1
2016471601790,47,1
2016471601792,47,1
2016471601794,47,1
2016471601797,47,1
2016471601801,47,1
2016471601802,47,1
2016471601805,47,1
2016471601809,47,1
2016471601812,47,1
2016471601813,47,1
2016471601814,47,1
2016471601817,47,1
2016471601819,47,1
2016471601820,47,1
2016471601824,47,2
2016471601825,47,1
2016471601828,47,1
2016471601829,47,1
2016471601830,47,1
2016471601831,47,2
2016471601835,47,2
2016471601837,47,1
2016471601840,47,2
2016471601841,47,2
2016471601843,47,1
2016471601845,47,1
2016471601848,47,2
2016471601853,47,1
2016471601856,47,1
2016471601857,47,1
2016471601858,47,1
2016471601859,47,1
2016471601861,47,1
2016471601864,47,1
2016471601869,47,1
2016471601871,47,1
2016471601872,47,1
2016471601874,47,1
2016471601875,47,1
2016471601876,47,1
2016471601879,47,1
2016471601881,47,1
2016471601883,47,1
2016471601886,47,2
2016471601887,47,1
2016471601888,47,2
2016471601890,47,1
2016471601891,47,2
2016471601893,47,2
2016471601896,47,2
2016471601897,47,1
2016471601898,47,1
2016471601899,47,1
2016471601900,47,2
2016471601901,47,1
2016471601903,47,1
2016471601904,47,1
2016471601906,47,1
2016471601908,47,1
2016471601910,47,2
2016471601912,47,2
2016471601913,47,1
2016471601919,47,1
2016471601920,47,1
2016471601924,47,1
2016471601934,47,2
2016471601937,47,1
2016471601939,47,1
2016471601941,47,1
2016471601942,47,1
2016471601944,47,1
2016471601947,47,1
2016471601950,47,1
2016471601951,47,1
2016471601952,47,1
2016471601953,47,1
2016471601954,47,1
2016471601955,47,1
2016471601956,47,1
2016471601957,47,1
2016471601958,47,1
2016471601959,47,1
2016471601961,47,1
2016471601962,47,1
2016471601964,47,2
2016471601967,47,2
2016471601968,47,2
2016471601977,47,1
2016471601978,47,1
2016471601980,47,1
2016471601981,47,2
2016471601985,47,2
2016471601986,47,1
2016471601989,47,1
2016471601990,47,1
2016471601992,47,1
2016471601994,47,1
2016471601995,47,1
2016471601998,47,1
2016471601999,47,1
2016471602001,47,1
2016471602002,47,1
2016471602004,47,1
2016471602005,47,2
2016471602007,47,2
2016471602010,47,1
2016471602011,47,1
2016471602012,47,1
2016471602014,47,2
2016471602016,47,1
2016471602017,47,1
2016471602018,47,2
2016471602024,47,2
2016471602025,47,2
2016471602026,47,1
2016471602028,47,1
2016471602030,47,1
2016471602031,47,1
2016471602036,47,1
2016471602038,47,1
2016471602039,47,1
2016471602042,47,2
2016471602045,47,1
2016471602046,47,2
2016471602048,47,1
2016471602050,47,1
2016471602051,47,1
2016471602052,47,1
2016471602057,47,2
2016471602058,47,2
2016471602060,47,2
2016471602062,47,2
2016471602065,47,1
2016471602066,47,1
2016471602068,47,2
2016471602069,47,1
2016471602070,47,1
2016471602072,47,1
2016471602073,47,1
2016471602074,47,1
2016471602076,47,1
2016471602077,47,1
2016471602078,47,1
2016471602081,47,1
2016471602085,47,2
2016471602087,47,2
2016471602088,47,1
2016471602089,47,1
2016471602093,47,1
2016471602096,47,1
2016471602097,47,1
2016471602098,47,1
2016471602099,47,1
2016471602100,47,1
2016471602101,47,1
2016471602103,47,1
2016471602108,47,1
2016471602109,47,1
